dummy3, --use_fast_math,-Xptxas --opt-level=, --gpu-architecture=, --ftz=,-Xptxas --force-store-cache=,-Xptxas --force-load-cache=,-Xptxas --allow-expensive-optimizations=,-Xptxas --fmad=, --optimize=,dummy2,-Xnvlink --preserve-relocs, --relocatable-device-code=, --prec-div=,dummy1,-Xptxas --maxrregcount=,dummy4, --prec-sqrt=, --no-align-double,response,complete,id
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,1.437925025,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,1.377511216,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,1.367723005,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,1.379700997,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,1.387777806,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,1.349280648,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,1.367783817,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,1.37839279,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,1.376272494,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,1.364921159,true,3507203394137707685
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,1.398137318,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,1.400912647,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,1.394612334,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,1.387647638,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,1.383715239,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,1.403924414,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,1.397257511,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,1.404974417,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,1.386598212,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,1.384246333,true,15704225219459321566
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,1.422056312,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,1.381963825,true,16197407973239415933
