dummy3, --use_fast_math,-Xptxas --opt-level=, --gpu-architecture=, --ftz=,-Xptxas --force-store-cache=,-Xptxas --force-load-cache=,-Xptxas --allow-expensive-optimizations=,-Xptxas --fmad=, --optimize=,dummy2,-Xnvlink --preserve-relocs, --relocatable-device-code=, --prec-div=,dummy1,-Xptxas --maxrregcount=,dummy4, --prec-sqrt=, --no-align-double,response,complete,id
1,on,2,sm_35,false,cs,ca,false,false,2,1,on,false,false,-1,32,-1,true,on,8.102324646,true,12176537817883547080
1,on,2,sm_35,false,cs,ca,false,false,2,1,on,false,false,-1,32,-1,true,on,6.999789851,true,12176537817883547080
1,off,3,sm_35,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,8.299686067,true,7623269843582220024
1,off,3,sm_35,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,8.236991247,true,7623269843582220024
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,8.078982778,true,18266497744546460593
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,7.02303729,true,18266497744546460593
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,7.002121582,true,3472877953438546916
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,6.890673497,true,3472877953438546916
1,on,3,sm_35,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,8.094798152,true,3519751323970265611
1,on,3,sm_35,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,6.995438456,true,3519751323970265611
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,8.065319758,true,9934316542871084767
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,6.993547018,true,9934316542871084767
1,off,2,sm_35,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,8.068877097,true,2273086499086394254
1,off,2,sm_35,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,7.004300138,true,2273086499086394254
-1,off,2,sm_35,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,8.105869959,true,9282405956687380391
-1,off,2,sm_35,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,7.057046151,true,9282405956687380391
-1,off,3,sm_20,true,cg,ca,false,true,3,1,on,false,false,1,32,-1,false,on,8.060004512,true,8488754997933619487
-1,off,3,sm_20,true,cg,ca,false,true,3,1,on,false,false,1,32,-1,false,on,7.753957322,true,8488754997933619487
1,on,3,sm_20,false,cg,ca,true,true,3,1,off,false,true,-1,63,1,true,on,8.093605211,true,5748659537799952519
1,on,3,sm_20,false,cg,ca,true,true,3,1,off,false,true,-1,63,1,true,on,7.02885986,true,5748659537799952519
-1,on,2,sm_20,false,cs,lu,false,true,2,1,off,true,true,1,63,-1,false,on,7.796450574,true,6246407921894925828
-1,on,2,sm_20,false,cs,lu,false,true,2,1,off,true,true,1,63,-1,false,on,6.992706232,true,6246407921894925828
1,off,3,sm_20,true,cs,lu,false,true,2,-1,on,false,true,-1,63,-1,true,off,7.100726387,true,10792905355938503533
1,off,3,sm_20,true,cs,lu,false,true,2,-1,on,false,true,-1,63,-1,true,off,7.26828981,true,10792905355938503533
1,off,3,sm_35,false,cs,lu,false,false,3,1,off,false,false,1,63,1,false,off,7.340371889,true,710654598889318403
1,off,3,sm_35,false,cs,lu,false,false,3,1,off,false,false,1,63,1,false,off,7.673033036,true,710654598889318403
-1,on,2,sm_35,false,cg,lu,true,true,3,-1,on,false,false,1,63,-1,true,off,8.097946189,true,10358066480326689903
-1,on,2,sm_35,false,cg,lu,true,true,3,-1,on,false,false,1,63,-1,true,off,8.069397485,true,10358066480326689903
-1,on,3,sm_35,false,cs,ca,false,true,3,-1,on,true,true,-1,32,1,false,off,7.039520071,true,12059630182552556812
-1,on,3,sm_35,false,cs,ca,false,true,3,-1,on,true,true,-1,32,1,false,off,6.974799656,true,12059630182552556812
-1,off,3,sm_20,false,cs,ca,true,false,2,-1,on,true,false,1,63,1,true,on,7.063748463,true,15074698308700351608
-1,off,3,sm_20,false,cs,ca,true,false,2,-1,on,true,false,1,63,1,true,on,7.12669478,true,15074698308700351608
1,on,2,sm_20,true,cg,lu,false,false,3,-1,on,true,false,-1,63,1,false,on,7.337254551,true,14723875976531155648
1,on,2,sm_20,true,cg,lu,false,false,3,-1,on,true,false,-1,63,1,false,on,8.15592103,true,14723875976531155648
-1,on,3,sm_35,true,cg,lu,false,false,2,-1,off,false,true,1,32,1,true,on,7.251750627,true,12624988794117175523
-1,on,3,sm_35,true,cg,lu,false,false,2,-1,off,false,true,1,32,1,true,on,7.297550767,true,12624988794117175523
-1,off,2,sm_35,true,cg,ca,false,true,2,1,off,true,false,-1,63,1,true,off,8.075701558,true,16593399527373043951
-1,off,2,sm_35,true,cg,ca,false,true,2,1,off,true,false,-1,63,1,true,off,6.532127012,true,16593399527373043951
-1,on,3,sm_20,true,cs,lu,true,false,3,1,off,true,false,-1,32,-1,true,off,8.281154215,true,5148217021321591777
-1,on,3,sm_20,true,cs,lu,true,false,3,1,off,true,false,-1,32,-1,true,off,7.197424605,true,5148217021321591777
