dummy3, --use_fast_math,-Xptxas --opt-level=, --gpu-architecture=, --ftz=,-Xptxas --force-store-cache=,-Xptxas --force-load-cache=,-Xptxas --allow-expensive-optimizations=,-Xptxas --fmad=, --optimize=,dummy2,-Xnvlink --preserve-relocs, --relocatable-device-code=, --prec-div=,dummy1,-Xptxas --maxrregcount=,dummy4, --prec-sqrt=, --no-align-double,response,complete,id
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,0.415370832,true,18266497744546460593
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,0.225488895,true,18266497744546460593
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,0.227828698,true,18266497744546460593
-1,off,2,sm_52,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.27913033,true,16844645761357879638
-1,off,2,sm_52,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.221660437,true,16844645761357879638
-1,off,2,sm_52,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.222348787,true,16844645761357879638
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,0.385034055,true,3472877953438546916
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,0.23550957,true,3472877953438546916
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,0.231411736,true,3472877953438546916
-1,off,2,sm_52,true,cg,ca,false,true,2,1,off,true,false,-1,63,1,true,off,0.27432068,true,4480615701543711457
-1,off,2,sm_52,true,cg,ca,false,true,2,1,off,true,false,-1,63,1,true,off,0.226282844,true,4480615701543711457
-1,off,2,sm_52,true,cg,ca,false,true,2,1,off,true,false,-1,63,1,true,off,0.222862116,true,4480615701543711457
-1,on,3,sm_52,false,cs,ca,false,true,3,-1,on,true,true,-1,32,1,false,off,0.283474562,true,7898716775037959293
-1,on,3,sm_52,false,cs,ca,false,true,3,-1,on,true,true,-1,32,1,false,off,0.224788812,true,7898716775037959293
-1,on,3,sm_52,false,cs,ca,false,true,3,-1,on,true,true,-1,32,1,false,off,0.219676542,true,7898716775037959293
1,off,3,sm_52,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.276238575,true,9805429852229573678
1,off,3,sm_52,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.228615314,true,9805429852229573678
1,off,3,sm_52,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.219414011,true,9805429852229573678
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,0.395647747,true,9934316542871084767
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,0.227794965,true,9934316542871084767
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,0.235085218,true,9934316542871084767
1,on,3,sm_52,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,0.27779323,true,1262471024641038660
1,on,3,sm_52,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,0.218236287,true,1262471024641038660
1,on,3,sm_52,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,0.221211152,true,1262471024641038660
1,off,2,sm_52,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,0.277394789,true,8889371738726844676
1,off,2,sm_52,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,0.223727443,true,8889371738726844676
1,off,2,sm_52,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,0.225388674,true,8889371738726844676
