dummy3, --use_fast_math,-Xptxas --opt-level=, --gpu-architecture=, --ftz=,-Xptxas --force-store-cache=,-Xptxas --force-load-cache=,-Xptxas --allow-expensive-optimizations=,-Xptxas --fmad=, --optimize=,dummy2,-Xnvlink --preserve-relocs, --relocatable-device-code=, --prec-div=,dummy1,-Xptxas --maxrregcount=,dummy4, --prec-sqrt=, --no-align-double,response,complete,id
-1,on,3,sm_52,false,cs,ca,false,true,3,-1,on,true,true,-1,16,1,false,off,8.088597278,true,10144606589520683771
-1,on,3,sm_52,false,cs,ca,false,true,3,-1,on,true,true,-1,16,1,false,off,8.040937541,true,10144606589520683771
-1,on,3,sm_52,false,cs,ca,false,true,3,-1,on,true,true,-1,16,1,false,off,8.037731622,true,10144606589520683771
-1,off,2,sm_52,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,8.025396773,true,16844645761357879638
-1,off,2,sm_52,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,8.031172641,true,16844645761357879638
-1,off,2,sm_52,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,8.033007115,true,16844645761357879638
1,off,2,sm_52,true,cs,cs,true,true,3,1,on,true,true,1,16,1,true,on,8.311541742,true,13895489266417811771
1,off,2,sm_52,true,cs,cs,true,true,3,1,on,true,true,1,16,1,true,on,8.306780186,true,13895489266417811771
1,off,2,sm_52,true,cs,cs,true,true,3,1,on,true,true,1,16,1,true,on,8.310664558,true,13895489266417811771
1,off,3,sm_52,false,cs,cs,false,false,3,1,off,false,false,1,63,1,false,off,8.312978163,true,8641678435581639440
1,off,3,sm_52,false,cs,cs,false,false,3,1,off,false,false,1,63,1,false,off,8.303161526,true,8641678435581639440
1,off,3,sm_52,false,cs,cs,false,false,3,1,off,false,false,1,63,1,false,off,8.306494428,true,8641678435581639440
-1,off,2,sm_52,true,cg,ca,false,true,2,1,off,true,false,-1,63,1,true,off,8.054763769,true,4480615701543711457
-1,off,2,sm_52,true,cg,ca,false,true,2,1,off,true,false,-1,63,1,true,off,8.040341326,true,4480615701543711457
-1,off,2,sm_52,true,cg,ca,false,true,2,1,off,true,false,-1,63,1,true,off,8.054208706,true,4480615701543711457
-1,off,2,sm_20,false,cg,cs,true,false,2,1,on,false,true,-1,16,1,false,off,8.426261705,true,3567182009512823686
-1,off,2,sm_20,false,cg,cs,true,false,2,1,on,false,true,-1,16,1,false,off,8.349248281,true,3567182009512823686
-1,off,2,sm_20,false,cg,cs,true,false,2,1,on,false,true,-1,16,1,false,off,8.358891208,true,3567182009512823686
-1,on,3,sm_20,true,cs,cs,true,false,3,1,off,true,false,-1,16,-1,true,off,8.418089509,true,5595028968165087303
-1,on,3,sm_20,true,cs,cs,true,false,3,1,off,true,false,-1,16,-1,true,off,8.338975333,true,5595028968165087303
-1,on,3,sm_20,true,cs,cs,true,false,3,1,off,true,false,-1,16,-1,true,off,8.336785275,true,5595028968165087303
-1,on,3,sm_52,true,cg,cs,false,false,2,-1,off,false,true,1,16,1,true,on,8.347423093,true,598739891651552836
-1,on,3,sm_52,true,cg,cs,false,false,2,-1,off,false,true,1,16,1,true,on,8.336025369,true,598739891651552836
-1,on,3,sm_52,true,cg,cs,false,false,2,-1,off,false,true,1,16,1,true,on,8.336176087,true,598739891651552836
-1,on,2,sm_20,false,cs,cs,false,true,2,1,off,true,true,1,63,-1,false,on,8.429819761,true,12709471302387901138
-1,on,2,sm_20,false,cs,cs,false,true,2,1,off,true,true,1,63,-1,false,on,8.345764398,true,12709471302387901138
-1,on,2,sm_20,false,cs,cs,false,true,2,1,off,true,true,1,63,-1,false,on,8.356644185,true,12709471302387901138
1,on,3,sm_52,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,8.059777086,true,1262471024641038660
1,on,3,sm_52,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,8.067767548,true,1262471024641038660
1,on,3,sm_52,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,8.062706729,true,1262471024641038660
-1,on,2,sm_52,false,cg,cs,true,true,3,-1,on,false,false,1,63,-1,true,off,8.33521786,true,9214363139142105575
-1,on,2,sm_52,false,cg,cs,true,true,3,-1,on,false,false,1,63,-1,true,off,8.326324183,true,9214363139142105575
-1,on,2,sm_52,false,cg,cs,true,true,3,-1,on,false,false,1,63,-1,true,off,8.325590977,true,9214363139142105575
