dummy3, --use_fast_math,-Xptxas --opt-level=, --gpu-architecture=, --ftz=,-Xptxas --force-store-cache=,-Xptxas --force-load-cache=,-Xptxas --allow-expensive-optimizations=,-Xptxas --fmad=, --optimize=,dummy2,-Xnvlink --preserve-relocs, --relocatable-device-code=, --prec-div=,dummy1,-Xptxas --maxrregcount=,dummy4, --prec-sqrt=, --no-align-double,response,complete,id
-1,on,3,sm_52,false,cs,ca,false,true,3,-1,on,true,true,-1,16,1,false,off,8.091328153,true,10144606589520683771
-1,on,3,sm_52,false,cs,ca,false,true,3,-1,on,true,true,-1,16,1,false,off,8.037376056,true,10144606589520683771
-1,on,3,sm_52,false,cs,ca,false,true,3,-1,on,true,true,-1,16,1,false,off,8.033515225,true,10144606589520683771
-1,off,2,sm_52,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,8.037661359,true,16844645761357879638
-1,off,2,sm_52,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,8.029073493,true,16844645761357879638
-1,off,2,sm_52,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,8.030313215,true,16844645761357879638
1,off,3,sm_20,true,cs,cv,false,true,2,-1,on,false,true,-1,63,-1,true,off,9.356797263,true,11980389092137210287
1,off,3,sm_20,true,cs,cv,false,true,2,-1,on,false,true,-1,63,-1,true,off,9.277503254,true,11980389092137210287
1,off,3,sm_20,true,cs,cv,false,true,2,-1,on,false,true,-1,63,-1,true,off,9.280084455,true,11980389092137210287
-1,on,3,sm_20,true,cs,cv,true,false,3,1,off,true,false,-1,16,-1,true,off,9.313468885,true,5980071980388862357
-1,on,3,sm_20,true,cs,cv,true,false,3,1,off,true,false,-1,16,-1,true,off,9.284620587,true,5980071980388862357
-1,on,3,sm_20,true,cs,cv,true,false,3,1,off,true,false,-1,16,-1,true,off,9.298565949,true,5980071980388862357
-1,off,2,sm_52,true,cg,ca,false,true,2,1,off,true,false,-1,63,1,true,off,8.053023207,true,4480615701543711457
-1,off,2,sm_52,true,cg,ca,false,true,2,1,off,true,false,-1,63,1,true,off,8.05875287,true,4480615701543711457
-1,off,2,sm_52,true,cg,ca,false,true,2,1,off,true,false,-1,63,1,true,off,8.06760896,true,4480615701543711457
-1,on,2,sm_52,false,cg,cv,true,true,3,-1,on,false,false,1,63,-1,true,off,9.994804659,true,14662833239432089636
-1,on,2,sm_52,false,cg,cv,true,true,3,-1,on,false,false,1,63,-1,true,off,9.979070726,true,14662833239432089636
-1,on,2,sm_52,false,cg,cv,true,true,3,-1,on,false,false,1,63,-1,true,off,9.982180415,true,14662833239432089636
1,on,3,sm_52,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,8.066842499,true,1262471024641038660
1,on,3,sm_52,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,8.055082276,true,1262471024641038660
1,on,3,sm_52,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,8.05851565,true,1262471024641038660
1,off,3,sm_52,false,cg,cv,true,true,2,-1,off,true,false,-1,16,-1,false,on,9.981419798,true,1707786474314025849
1,off,3,sm_52,false,cg,cv,true,true,2,-1,off,true,false,-1,16,-1,false,on,9.979701748,true,1707786474314025849
1,off,3,sm_52,false,cg,cv,true,true,2,-1,off,true,false,-1,16,-1,false,on,9.987375198,true,1707786474314025849
-1,on,2,sm_20,false,cs,cv,false,true,2,1,off,true,true,1,63,-1,false,on,9.387191851,true,14517699964545281245
-1,on,2,sm_20,false,cs,cv,false,true,2,1,off,true,true,1,63,-1,false,on,9.331470502,true,14517699964545281245
-1,on,2,sm_20,false,cs,cv,false,true,2,1,off,true,true,1,63,-1,false,on,9.334797286,true,14517699964545281245
1,on,2,sm_52,false,cs,ca,false,false,2,1,on,false,false,-1,16,-1,true,on,8.05386529,true,3272551603729099740
1,on,2,sm_52,false,cs,ca,false,false,2,1,on,false,false,-1,16,-1,true,on,8.058493024,true,3272551603729099740
1,on,2,sm_52,false,cs,ca,false,false,2,1,on,false,false,-1,16,-1,true,on,8.056555998,true,3272551603729099740
-1,off,3,sm_20,true,cg,ca,false,true,3,1,on,false,false,1,16,-1,false,on,8.07181406,true,11998574794769635484
-1,off,3,sm_20,true,cg,ca,false,true,3,1,on,false,false,1,16,-1,false,on,8.065913149,true,11998574794769635484
-1,off,3,sm_20,true,cg,ca,false,true,3,1,on,false,false,1,16,-1,false,on,8.06789259,true,11998574794769635484
-1,off,2,sm_20,false,cg,cv,true,false,2,1,on,false,true,-1,16,1,false,off,10.052143418,true,16912220973040650893
-1,off,2,sm_20,false,cg,cv,true,false,2,1,on,false,true,-1,16,1,false,off,10.00546842,true,16912220973040650893
-1,off,2,sm_20,false,cg,cv,true,false,2,1,on,false,true,-1,16,1,false,off,10.000282235,true,16912220973040650893
-1,on,3,sm_52,true,cg,cv,false,false,2,-1,off,false,true,1,16,1,true,on,9.997903227,true,705088098634528544
-1,on,3,sm_52,true,cg,cv,false,false,2,-1,off,false,true,1,16,1,true,on,9.987753876,true,705088098634528544
-1,on,3,sm_52,true,cg,cv,false,false,2,-1,off,false,true,1,16,1,true,on,9.986659183,true,705088098634528544
1,on,3,sm_20,false,cg,ca,true,true,3,1,off,false,true,-1,63,1,true,on,8.062531489,true,5748659537799952519
1,on,3,sm_20,false,cg,ca,true,true,3,1,off,false,true,-1,63,1,true,on,8.057419649,true,5748659537799952519
1,on,3,sm_20,false,cg,ca,true,true,3,1,off,false,true,-1,63,1,true,on,8.060076206,true,5748659537799952519
1,on,2,sm_20,true,cg,cv,false,false,3,-1,on,true,false,-1,63,1,false,on,10.050247316,true,15884261543066032483
1,on,2,sm_20,true,cg,cv,false,false,3,-1,on,true,false,-1,63,1,false,on,10.002879094,true,15884261543066032483
1,on,2,sm_20,true,cg,cv,false,false,3,-1,on,true,false,-1,63,1,false,on,10.00872561,true,15884261543066032483
1,off,2,sm_52,true,cs,cv,true,true,3,1,on,true,true,1,16,1,true,on,9.287559285,true,14205104225835251059
1,off,2,sm_52,true,cs,cv,true,true,3,1,on,true,true,1,16,1,true,on,9.287472694,true,14205104225835251059
1,off,2,sm_52,true,cs,cv,true,true,3,1,on,true,true,1,16,1,true,on,9.284185858,true,14205104225835251059
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,16,1,false,off,8.075774924,true,16482218504994401748
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,16,1,false,off,8.070498827,true,16482218504994401748
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,16,1,false,off,8.06904484,true,16482218504994401748
-1,off,3,sm_20,false,cs,ca,true,false,2,-1,on,true,false,1,63,1,true,on,8.075875017,true,15074698308700351608
-1,off,3,sm_20,false,cs,ca,true,false,2,-1,on,true,false,1,63,1,true,on,8.072762731,true,15074698308700351608
-1,off,3,sm_20,false,cs,ca,true,false,2,-1,on,true,false,1,63,1,true,on,8.079343584,true,15074698308700351608
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,16,-1,true,off,8.090100984,true,18183250591116101860
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,16,-1,true,off,8.076974851,true,18183250591116101860
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,16,-1,true,off,8.0738655,true,18183250591116101860
1,off,3,sm_52,false,cs,cv,false,false,3,1,off,false,false,1,63,1,false,off,9.276939599,true,552207897618591722
1,off,3,sm_52,false,cs,cv,false,false,3,1,off,false,false,1,63,1,false,off,9.282382317,true,552207897618591722
1,off,3,sm_52,false,cs,cv,false,false,3,1,off,false,false,1,63,1,false,off,9.281034412,true,552207897618591722
