dummy3, --use_fast_math,-Xptxas --opt-level=, --gpu-architecture=, --ftz=,-Xptxas --force-store-cache=,-Xptxas --force-load-cache=,-Xptxas --allow-expensive-optimizations=,-Xptxas --fmad=, --optimize=,dummy2,-Xnvlink --preserve-relocs, --relocatable-device-code=, --prec-div=,dummy1,-Xptxas --maxrregcount=,dummy4, --prec-sqrt=, --no-align-double,response,complete,id
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,0.611201635,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,0.595541014,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,0.604477759,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,0.587891945,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,0.58839944,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,0.598149329,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,0.611589511,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,0.587569501,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,0.58864369,true,3507203394137707685
-1,off,2,sm_50,true,cg,cs,false,true,2,1,off,true,false,-1,63,1,true,off,0.601593713,true,3507203394137707685
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,0.618915587,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,0.5909915,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,0.592035962,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,0.589656514,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,0.590826648,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,0.591528784,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,0.589844808,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,0.591615795,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,0.592913494,true,15704225219459321566
1,off,2,sm_50,false,cg,cs,false,false,3,-1,off,true,true,1,32,-1,true,off,0.588949665,true,15704225219459321566
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,4.782363966,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,4.745962175,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,4.747160711,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,4.748301292,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,4.749516039,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,4.748468766,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,4.753434316,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,4.749973448,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,4.748326472,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,4.749077753,true,16197407973239415933
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,3.421753964,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,3.430287644,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,3.425755127,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,3.423714463,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,3.433961812,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,3.425409194,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,3.440394928,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,3.441064245,true,3067043098029798601
