dummy3, --use_fast_math,-Xptxas --opt-level=, --gpu-architecture=, --ftz=,-Xptxas --force-store-cache=,-Xptxas --force-load-cache=,-Xptxas --allow-expensive-optimizations=,-Xptxas --fmad=, --optimize=,dummy2,-Xnvlink --preserve-relocs, --relocatable-device-code=, --prec-div=,dummy1,-Xptxas --maxrregcount=,dummy4, --prec-sqrt=, --no-align-double,response,complete,id
-1,off,3,sm_20,false,cs,ca,true,false,2,-1,on,true,false,1,39,1,true,on,8.066456361,true,6463658171104150631
-1,off,3,sm_20,false,cs,ca,true,false,2,-1,on,true,false,1,39,1,true,on,8.076219902,true,6463658171104150631
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,16,-1,true,off,8.119118143,true,18183250591116101860
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,16,-1,true,off,8.079721811,true,18183250591116101860
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,16,-1,true,off,8.073881596,true,18183250591116101860
-1,on,2,sm_52,false,cg,lu,true,true,3,-1,on,false,false,1,39,-1,true,off,8.334870155,true,6382560153615016631
-1,on,2,sm_52,false,cg,lu,true,true,3,-1,on,false,false,1,39,-1,true,off,8.333926128,true,6382560153615016631
-1,on,2,sm_52,false,cg,lu,true,true,3,-1,on,false,false,1,39,-1,true,off,8.338423396,true,6382560153615016631
1,off,3,sm_20,true,cs,lu,false,true,2,-1,on,false,true,-1,39,-1,true,off,8.439656911,true,17265096275196388546
1,off,3,sm_20,true,cs,lu,false,true,2,-1,on,false,true,-1,39,-1,true,off,8.360929257,true,17265096275196388546
1,off,3,sm_20,true,cs,lu,false,true,2,-1,on,false,true,-1,39,-1,true,off,8.35178662,true,17265096275196388546
