dummy3, --use_fast_math,-Xptxas --opt-level=, --gpu-architecture=, --ftz=,-Xptxas --force-store-cache=,-Xptxas --force-load-cache=,-Xptxas --allow-expensive-optimizations=,-Xptxas --fmad=, --optimize=,dummy2,-Xnvlink --preserve-relocs, --relocatable-device-code=, --prec-div=,dummy1,-Xptxas --maxrregcount=,dummy4, --prec-sqrt=, --no-align-double,response,complete,id
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,0.698710288,true,18266497744546460593
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,0.406187897,true,18266497744546460593
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,0.407298859,true,18266497744546460593
-1,off,2,sm_52,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.429847893,true,16844645761357879638
-1,off,2,sm_52,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.369320338,true,16844645761357879638
-1,off,2,sm_52,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.364299678,true,16844645761357879638
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,0.703817745,true,3472877953438546916
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,0.467640408,true,3472877953438546916
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,0.467728082,true,3472877953438546916
-1,off,2,sm_52,true,cg,ca,false,true,2,1,off,true,false,-1,63,1,true,off,0.430839537,true,4480615701543711457
-1,off,2,sm_52,true,cg,ca,false,true,2,1,off,true,false,-1,63,1,true,off,0.367285062,true,4480615701543711457
-1,off,2,sm_52,true,cg,ca,false,true,2,1,off,true,false,-1,63,1,true,off,0.362221045,true,4480615701543711457
-1,on,3,sm_52,false,cs,ca,false,true,3,-1,on,true,true,-1,32,1,false,off,0.464233574,true,7898716775037959293
-1,on,3,sm_52,false,cs,ca,false,true,3,-1,on,true,true,-1,32,1,false,off,0.461704874,true,7898716775037959293
-1,on,3,sm_52,false,cs,ca,false,true,3,-1,on,true,true,-1,32,1,false,off,0.461559084,true,7898716775037959293
1,off,3,sm_52,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.664371427,true,9805429852229573678
1,off,3,sm_52,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.604199188,true,9805429852229573678
1,off,3,sm_52,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.604210583,true,9805429852229573678
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,0.66040458,true,9934316542871084767
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,0.40007037,true,9934316542871084767
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,0.39673327,true,9934316542871084767
1,on,3,sm_52,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,0.428108118,true,1262471024641038660
1,on,3,sm_52,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,0.370821092,true,1262471024641038660
1,on,3,sm_52,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,0.365755322,true,1262471024641038660
1,off,2,sm_52,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,0.662457268,true,8889371738726844676
1,off,2,sm_52,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,0.6033558,true,8889371738726844676
1,off,2,sm_52,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,0.601996747,true,8889371738726844676
