dummy3, --use_fast_math,-Xptxas --opt-level=, --gpu-architecture=, --ftz=,-Xptxas --force-store-cache=,-Xptxas --force-load-cache=,-Xptxas --allow-expensive-optimizations=,-Xptxas --fmad=, --optimize=,dummy2,-Xnvlink --preserve-relocs, --relocatable-device-code=, --prec-div=,dummy1,-Xptxas --maxrregcount=,dummy4, --prec-sqrt=, --no-align-double,response,complete,id
1,on,2,sm_35,false,cs,ca,false,false,2,1,on,false,false,-1,32,-1,true,on,6.438656801,true,12176537817883547080
1,on,2,sm_35,false,cs,ca,false,false,2,1,on,false,false,-1,32,-1,true,on,5.350234107,true,12176537817883547080
1,on,2,sm_35,false,cs,ca,false,false,2,1,on,false,false,-1,32,-1,true,on,5.830629219,true,12176537817883547080
1,on,2,sm_35,false,cs,ca,false,false,2,1,on,false,false,-1,32,-1,true,on,6.389192733,true,12176537817883547080
1,on,2,sm_35,false,cs,ca,false,false,2,1,on,false,false,-1,32,-1,true,on,5.355326256,true,12176537817883547080
1,off,3,sm_35,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,6.004332535,true,7623269843582220024
1,off,3,sm_35,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,5.578056631,true,7623269843582220024
1,off,3,sm_35,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,5.751533302,true,7623269843582220024
1,off,3,sm_35,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,6.016100762,true,7623269843582220024
1,off,3,sm_35,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,5.407415253,true,7623269843582220024
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,5.828781644,true,18266497744546460593
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,6.438012275,true,18266497744546460593
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,4.833123805,true,18266497744546460593
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,5.966444124,true,18266497744546460593
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,5.422180536,true,18266497744546460593
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,5.984705927,true,3472877953438546916
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,5.35606184,true,3472877953438546916
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,5.824799365,true,3472877953438546916
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,5.571486641,true,3472877953438546916
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,6.453682516,true,3472877953438546916
1,on,3,sm_35,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,5.6051852,true,3519751323970265611
1,on,3,sm_35,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,5.439848025,true,3519751323970265611
1,on,3,sm_35,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,6.478452122,true,3519751323970265611
1,on,3,sm_35,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,5.308928725,true,3519751323970265611
1,on,3,sm_35,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,6.505904143,true,3519751323970265611
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,5.376307464,true,9934316542871084767
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,6.019364743,true,9934316542871084767
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,5.263333429,true,9934316542871084767
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,5.100148695,true,9934316542871084767
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,6.443231111,true,9934316542871084767
1,off,2,sm_35,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,6.398670477,true,2273086499086394254
1,off,2,sm_35,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,5.397559397,true,2273086499086394254
1,off,2,sm_35,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,5.639770486,true,2273086499086394254
1,off,2,sm_35,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,5.420543803,true,2273086499086394254
1,off,2,sm_35,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,5.434144937,true,2273086499086394254
-1,off,2,sm_35,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,5.601935219,true,9282405956687380391
-1,off,2,sm_35,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,5.613437973,true,9282405956687380391
-1,off,2,sm_35,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,6.676763981,true,9282405956687380391
-1,off,2,sm_35,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,6.412824342,true,9282405956687380391
-1,off,2,sm_35,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,5.580624268,true,9282405956687380391
-1,off,3,sm_20,true,cg,ca,false,true,3,1,on,false,false,1,32,-1,false,on,6.031933574,true,8488754997933619487
-1,off,3,sm_20,true,cg,ca,false,true,3,1,on,false,false,1,32,-1,false,on,5.631317022,true,8488754997933619487
-1,off,3,sm_20,true,cg,ca,false,true,3,1,on,false,false,1,32,-1,false,on,6.662693419,true,8488754997933619487
