dummy3, --use_fast_math,-Xptxas --opt-level=, --gpu-architecture=, --ftz=,-Xptxas --force-store-cache=,-Xptxas --force-load-cache=,-Xptxas --allow-expensive-optimizations=,-Xptxas --fmad=, --optimize=,dummy2,-Xnvlink --preserve-relocs, --relocatable-device-code=, --prec-div=,dummy1,-Xptxas --maxrregcount=,dummy4, --prec-sqrt=, --no-align-double,response,complete,id
1,on,2,sm_35,false,cs,ca,false,false,2,1,on,false,false,-1,32,-1,true,on,7.935246043,true,12176537817883547080
1,on,2,sm_35,false,cs,ca,false,false,2,1,on,false,false,-1,32,-1,true,on,6.970392283,true,12176537817883547080
1,on,2,sm_35,false,cs,ca,false,false,2,1,on,false,false,-1,32,-1,true,on,7.286046827,true,12176537817883547080
1,on,2,sm_35,false,cs,ca,false,false,2,1,on,false,false,-1,32,-1,true,on,7.005096027,true,12176537817883547080
1,on,2,sm_35,false,cs,ca,false,false,2,1,on,false,false,-1,32,-1,true,on,7.034566524,true,12176537817883547080
1,off,3,sm_35,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,7.132207934,true,7623269843582220024
1,off,3,sm_35,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,7.240251647,true,7623269843582220024
1,off,3,sm_35,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,7.398231209,true,7623269843582220024
1,off,3,sm_35,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,7.971813693,true,7623269843582220024
1,off,3,sm_35,false,cg,lu,true,true,2,-1,off,true,false,-1,32,-1,false,on,7.168719013,true,7623269843582220024
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,8.080404336,true,18266497744546460593
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,7.123128329,true,18266497744546460593
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,7.722703026,true,18266497744546460593
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,7.119313474,true,18266497744546460593
1,off,2,sm_20,false,cg,ca,false,false,3,-1,off,true,true,1,32,-1,true,off,7.045152835,true,18266497744546460593
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,7.026430632,true,3472877953438546916
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,6.578394884,true,3472877953438546916
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,7.76433825,true,3472877953438546916
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,6.980242082,true,3472877953438546916
-1,off,2,sm_20,false,cg,lu,true,false,2,1,on,false,true,-1,32,1,false,off,7.037921366,true,3472877953438546916
1,on,3,sm_35,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,8.106461146,true,3519751323970265611
1,on,3,sm_35,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,7.928094854,true,3519751323970265611
1,on,3,sm_35,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,7.97908906,true,3519751323970265611
1,on,3,sm_35,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,7.28041447,true,3519751323970265611
1,on,3,sm_35,true,cg,ca,true,false,2,1,on,true,true,1,63,-1,false,off,7.040525201,true,3519751323970265611
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,8.166031922,true,9934316542871084767
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,7.049153953,true,9934316542871084767
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,7.065994214,true,9934316542871084767
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,7.87303637,true,9934316542871084767
1,on,2,sm_20,true,cs,ca,true,true,2,-1,off,false,false,1,32,1,false,off,7.083921811,true,9934316542871084767
1,off,2,sm_35,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,7.110168053,true,2273086499086394254
1,off,2,sm_35,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,7.019069651,true,2273086499086394254
1,off,2,sm_35,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,7.09248323,true,2273086499086394254
1,off,2,sm_35,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,7.076597233,true,2273086499086394254
1,off,2,sm_35,true,cs,lu,true,true,3,1,on,true,true,1,32,1,true,on,7.895144578,true,2273086499086394254
-1,off,2,sm_35,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,7.215304229,true,9282405956687380391
-1,off,2,sm_35,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,7.795940906,true,9282405956687380391
-1,off,2,sm_35,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,7.586730007,true,9282405956687380391
-1,off,2,sm_35,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,7.790691313,true,9282405956687380391
-1,off,2,sm_35,true,cs,ca,true,false,3,-1,off,false,true,-1,63,-1,false,on,6.979183992,true,9282405956687380391
-1,off,3,sm_20,true,cg,ca,false,true,3,1,on,false,false,1,32,-1,false,on,8.110575178,true,8488754997933619487
-1,off,3,sm_20,true,cg,ca,false,true,3,1,on,false,false,1,32,-1,false,on,7.098174278,true,8488754997933619487
